speed,height,const,theme,rating,resp_id
60,300,Steel,Dragon,5,102
60,300,Wood,Dragon,8,102
60,200,Wood,Eagle,3,102
40,300,Steel,Eagle,6,102
70,200,Steel,Eagle,7,102
70,200,Steel,Dragon,4,103
40,400,Wood,Dragon,4,103
70,300,Steel,Eagle,10,103
40,400,Wood,Dragon,4,103
50,200,Steel,Eagle,5,103
50,400,Steel,Dragon,4,103
60,400,Steel,Dragon,4,103
50,200,Wood,Eagle,5,103
40,200,Steel,Dragon,1,103
70,200,Steel,Dragon,3,103
50,300,Wood,Eagle,8,103
60,300,Steel,Dragon,4,103
60,300,Wood,Dragon,5,103
60,200,Wood,Eagle,6,103
40,300,Steel,Eagle,5,103
70,200,Steel,Eagle,8,103
70,200,Steel,Dragon,8,104
40,400,Wood,Dragon,3,104
70,300,Steel,Eagle,10,104
40,400,Wood,Dragon,2,104
50,200,Steel,Eagle,4,104
50,400,Steel,Dragon,5,104
60,400,Steel,Dragon,5,104
50,200,Wood,Eagle,1,104
40,200,Steel,Dragon,1,104
70,200,Steel,Dragon,8,104
50,300,Wood,Eagle,1,104
60,300,Steel,Dragon,7,104
60,300,Wood,Dragon,3,104
60,200,Wood,Eagle,3,104
40,300,Steel,Eagle,7,104
70,200,Steel,Eagle,7,104
70,200,Steel,Dragon,9,105
40,400,Wood,Dragon,2,105
70,300,Steel,Eagle,10,105
40,400,Wood,Dragon,4,105
50,200,Steel,Eagle,1,105
50,400,Steel,Dragon,7,105
60,400,Steel,Dragon,5,105
50,200,Wood,Eagle,2,105
40,200,Steel,Dragon,2,105
70,200,Steel,Dragon,6,105
50,300,Wood,Eagle,8,105
60,300,Steel,Dragon,8,105
60,300,Wood,Dragon,7,105
60,200,Wood,Eagle,3,105
40,300,Steel,Eagle,3,105
70,200,Steel,Eagle,7,105
70,200,Steel,Dragon,7,106
40,400,Wood,Dragon,5,106
70,300,Steel,Eagle,10,106
40,400,Wood,Dragon,1,106
50,200,Steel,Eagle,6,106
50,400,Steel,Dragon,6,106
60,400,Steel,Dragon,7,106
50,200,Wood,Eagle,5,106
40,200,Steel,Dragon,1,106
70,200,Steel,Dragon,7,106
50,300,Wood,Eagle,4,106
60,300,Steel,Dragon,8,106
60,300,Wood,Dragon,5,106
60,200,Wood,Eagle,1,106
40,300,Steel,Eagle,5,106
70,200,Steel,Eagle,8,106
70,200,Steel,Dragon,7,107
40,400,Wood,Dragon,7,107
70,300,Steel,Eagle,10,107
40,400,Wood,Dragon,5,107
50,200,Steel,Eagle,1,107
50,400,Steel,Dragon,9,107
60,400,Steel,Dragon,5,107
50,200,Wood,Eagle,2,107
40,200,Steel,Dragon,2,107
70,200,Steel,Dragon,5,107
50,300,Wood,Eagle,1,107
60,300,Steel,Dragon,8,107
60,300,Wood,Dragon,5,107
60,200,Wood,Eagle,1,107
40,300,Steel,Eagle,4,107
70,200,Steel,Eagle,8,107
70,200,Steel,Dragon,8,108
40,400,Wood,Dragon,3,108
70,300,Steel,Eagle,10,108
40,400,Wood,Dragon,2,108
50,200,Steel,Eagle,1,108
50,400,Steel,Dragon,5,108
60,400,Steel,Dragon,5,108
50,200,Wood,Eagle,2,108
40,200,Steel,Dragon,3,108
70,200,Steel,Dragon,10,108
50,300,Wood,Eagle,4,108
60,300,Steel,Dragon,7,108
60,300,Wood,Dragon,8,108
60,200,Wood,Eagle,1,108
40,300,Steel,Eagle,6,108
70,200,Steel,Eagle,7,108
70,200,Steel,Dragon,5,109
40,400,Wood,Dragon,2,109
70,300,Steel,Eagle,10,109
40,400,Wood,Dragon,3,109
50,200,Steel,Eagle,5,109
50,400,Steel,Dragon,9,109
60,400,Steel,Dragon,8,109
50,200,Wood,Eagle,1,109
40,200,Steel,Dragon,2,109
70,200,Steel,Dragon,7,109
50,300,Wood,Eagle,6,109
60,300,Steel,Dragon,10,109
60,300,Wood,Dragon,7,109
60,200,Wood,Eagle,3,109
40,300,Steel,Eagle,5,109
70,200,Steel,Eagle,7,109
70,200,Steel,Dragon,10,110
40,400,Wood,Dragon,5,110
70,300,Steel,Eagle,10,110
40,400,Wood,Dragon,5,110
50,200,Steel,Eagle,1,110
50,400,Steel,Dragon,8,110
60,400,Steel,Dragon,4,110
50,200,Wood,Eagle,1,110
40,200,Steel,Dragon,1,110
70,200,Steel,Dragon,8,110
50,300,Wood,Eagle,5,110
60,300,Steel,Dragon,7,110
60,300,Wood,Dragon,5,110
60,200,Wood,Eagle,3,110
40,300,Steel,Eagle,1,110
70,200,Steel,Eagle,7,110
70,200,Steel,Dragon,8,111
40,400,Wood,Dragon,7,111
70,300,Steel,Eagle,7,111
40,400,Wood,Dragon,6,111
50,200,Steel,Eagle,6,111
50,400,Steel,Dragon,4,111
60,400,Steel,Dragon,7,111
50,200,Wood,Eagle,6,111
40,200,Steel,Dragon,6,111
70,200,Steel,Dragon,5,111
50,300,Wood,Eagle,8,111
60,300,Steel,Dragon,10,111
60,300,Wood,Dragon,8,111
60,200,Wood,Eagle,1,111
40,300,Steel,Eagle,2,111
70,200,Steel,Eagle,5,111
70,200,Steel,Dragon,7,112
40,400,Wood,Dragon,1,112
70,300,Steel,Eagle,9,112
40,400,Wood,Dragon,1,112
50,200,Steel,Eagle,7,112
50,400,Steel,Dragon,6,112
60,400,Steel,Dragon,10,112
50,200,Wood,Eagle,4,112
40,200,Steel,Dragon,8,112
70,200,Steel,Dragon,9,112
50,300,Wood,Eagle,7,112
60,300,Steel,Dragon,10,112
60,300,Wood,Dragon,8,112
60,200,Wood,Eagle,6,112
40,300,Steel,Eagle,8,112
70,200,Steel,Eagle,8,112
70,200,Steel,Dragon,6,113
40,400,Wood,Dragon,7,113
70,300,Steel,Eagle,8,113
40,400,Wood,Dragon,4,113
50,200,Steel,Eagle,1,113
50,400,Steel,Dragon,4,113
60,400,Steel,Dragon,7,113
50,200,Wood,Eagle,4,113
40,200,Steel,Dragon,2,113
70,200,Steel,Dragon,4,113
50,300,Wood,Eagle,6,113
60,300,Steel,Dragon,9,113
60,300,Wood,Dragon,10,113
60,200,Wood,Eagle,6,113
40,300,Steel,Eagle,5,113
70,200,Steel,Eagle,3,113
70,200,Steel,Dragon,6,114
40,400,Wood,Dragon,4,114
70,300,Steel,Eagle,10,114
40,400,Wood,Dragon,2,114
50,200,Steel,Eagle,6,114
50,400,Steel,Dragon,5,114
60,400,Steel,Dragon,8,114
50,200,Wood,Eagle,1,114
40,200,Steel,Dragon,2,114
70,200,Steel,Dragon,7,114
50,300,Wood,Eagle,7,114
60,300,Steel,Dragon,6,114
60,300,Wood,Dragon,1,114
60,200,Wood,Eagle,4,114
40,300,Steel,Eagle,4,114
70,200,Steel,Eagle,10,114
70,200,Steel,Dragon,5,115
40,400,Wood,Dragon,3,115
70,300,Steel,Eagle,10,115
40,400,Wood,Dragon,4,115
50,200,Steel,Eagle,1,115
50,400,Steel,Dragon,2,115
60,400,Steel,Dragon,9,115
50,200,Wood,Eagle,4,115
40,200,Steel,Dragon,4,115
70,200,Steel,Dragon,9,115
50,300,Wood,Eagle,6,115
60,300,Steel,Dragon,8,115
60,300,Wood,Dragon,9,115
60,200,Wood,Eagle,7,115
40,300,Steel,Eagle,7,115
70,200,Steel,Eagle,9,115
70,200,Steel,Dragon,5,116
40,400,Wood,Dragon,4,116
70,300,Steel,Eagle,10,116
40,400,Wood,Dragon,3,116
50,200,Steel,Eagle,9,116
50,400,Steel,Dragon,3,116
60,400,Steel,Dragon,7,116
50,200,Wood,Eagle,5,116
40,200,Steel,Dragon,1,116
70,200,Steel,Dragon,7,116
50,300,Wood,Eagle,7,116
60,300,Steel,Dragon,9,116
60,300,Wood,Dragon,8,116
60,200,Wood,Eagle,5,116
40,300,Steel,Eagle,7,116
70,200,Steel,Eagle,10,116
70,200,Steel,Dragon,10,117
40,400,Wood,Dragon,1,117
70,300,Steel,Eagle,9,117
40,400,Wood,Dragon,1,117
50,200,Steel,Eagle,4,117
50,400,Steel,Dragon,5,117
60,400,Steel,Dragon,7,117
50,200,Wood,Eagle,3,117
40,200,Steel,Dragon,1,117
70,200,Steel,Dragon,7,117
50,300,Wood,Eagle,3,117
60,300,Steel,Dragon,7,117
60,300,Wood,Dragon,8,117
60,200,Wood,Eagle,4,117
40,300,Steel,Eagle,1,117
70,200,Steel,Eagle,8,117
70,200,Steel,Dragon,5,118
40,400,Wood,Dragon,9,118
70,300,Steel,Eagle,10,118
40,400,Wood,Dragon,5,118
50,200,Steel,Eagle,2,118
50,400,Steel,Dragon,6,118
60,400,Steel,Dragon,8,118
50,200,Wood,Eagle,5,118
40,200,Steel,Dragon,1,118
70,200,Steel,Dragon,7,118
50,300,Wood,Eagle,7,118
60,300,Steel,Dragon,8,118
60,300,Wood,Dragon,7,118
60,200,Wood,Eagle,5,118
40,300,Steel,Eagle,5,118
70,200,Steel,Eagle,8,118
70,200,Steel,Dragon,6,119
40,400,Wood,Dragon,1,119
70,300,Steel,Eagle,10,119
40,400,Wood,Dragon,1,119
50,200,Steel,Eagle,4,119
50,400,Steel,Dragon,5,119
60,400,Steel,Dragon,6,119
50,200,Wood,Eagle,3,119
40,200,Steel,Dragon,1,119
70,200,Steel,Dragon,5,119
50,300,Wood,Eagle,3,119
60,300,Steel,Dragon,8,119
60,300,Wood,Dragon,7,119
60,200,Wood,Eagle,5,119
40,300,Steel,Eagle,8,119
70,200,Steel,Eagle,9,119
70,200,Steel,Dragon,3,120
40,400,Wood,Dragon,3,120
70,300,Steel,Eagle,10,120
40,400,Wood,Dragon,3,120
50,200,Steel,Eagle,1,120
50,400,Steel,Dragon,4,120
60,400,Steel,Dragon,1,120
50,200,Wood,Eagle,1,120
40,200,Steel,Dragon,3,120
70,200,Steel,Dragon,3,120
50,300,Wood,Eagle,9,120
60,300,Steel,Dragon,5,120
60,300,Wood,Dragon,7,120
60,200,Wood,Eagle,2,120
40,300,Steel,Eagle,4,120
70,200,Steel,Eagle,9,120
70,200,Steel,Dragon,10,121
40,400,Wood,Dragon,3,121
70,300,Steel,Eagle,9,121
40,400,Wood,Dragon,3,121
50,200,Steel,Eagle,4,121
50,400,Steel,Dragon,8,121
60,400,Steel,Dragon,8,121
50,200,Wood,Eagle,1,121
40,200,Steel,Dragon,5,121
70,200,Steel,Dragon,10,121
50,300,Wood,Eagle,4,121
60,300,Steel,Dragon,8,121
60,300,Wood,Dragon,8,121
60,200,Wood,Eagle,2,121
40,300,Steel,Eagle,5,121
70,200,Steel,Eagle,7,121
70,200,Steel,Dragon,6,122
40,400,Wood,Dragon,2,122
70,300,Steel,Eagle,10,122
40,400,Wood,Dragon,1,122
50,200,Steel,Eagle,3,122
50,400,Steel,Dragon,5,122
60,400,Steel,Dragon,5,122
50,200,Wood,Eagle,4,122
40,200,Steel,Dragon,1,122
70,200,Steel,Dragon,5,122
50,300,Wood,Eagle,4,122
60,300,Steel,Dragon,9,122
60,300,Wood,Dragon,7,122
60,200,Wood,Eagle,1,122
40,300,Steel,Eagle,6,122
70,200,Steel,Eagle,5,122
70,200,Steel,Dragon,6,123
40,400,Wood,Dragon,7,123
70,300,Steel,Eagle,10,123
40,400,Wood,Dragon,2,123
50,200,Steel,Eagle,2,123
50,400,Steel,Dragon,4,123
60,400,Steel,Dragon,6,123
50,200,Wood,Eagle,4,123
40,200,Steel,Dragon,1,123
70,200,Steel,Dragon,10,123
50,300,Wood,Eagle,10,123
60,300,Steel,Dragon,7,123
60,300,Wood,Dragon,9,123
60,200,Wood,Eagle,7,123
40,300,Steel,Eagle,5,123
70,200,Steel,Eagle,9,123
70,200,Steel,Dragon,6,124
40,400,Wood,Dragon,6,124
70,300,Steel,Eagle,10,124
40,400,Wood,Dragon,1,124
50,200,Steel,Eagle,3,124
50,400,Steel,Dragon,6,124
60,400,Steel,Dragon,7,124
50,200,Wood,Eagle,2,124
40,200,Steel,Dragon,2,124
70,200,Steel,Dragon,5,124
50,300,Wood,Eagle,1,124
60,300,Steel,Dragon,8,124
60,300,Wood,Dragon,5,124
60,200,Wood,Eagle,3,124
40,300,Steel,Eagle,6,124
70,200,Steel,Eagle,7,124
70,200,Steel,Dragon,7,125
40,400,Wood,Dragon,4,125
70,300,Steel,Eagle,10,125
40,400,Wood,Dragon,6,125
50,200,Steel,Eagle,1,125
50,400,Steel,Dragon,7,125
60,400,Steel,Dragon,6,125
50,200,Wood,Eagle,4,125
40,200,Steel,Dragon,1,125
70,200,Steel,Dragon,7,125
50,300,Wood,Eagle,6,125
60,300,Steel,Dragon,4,125
60,300,Wood,Dragon,8,125
60,200,Wood,Eagle,3,125
40,300,Steel,Eagle,6,125
70,200,Steel,Eagle,9,125
70,200,Steel,Dragon,9,126
40,400,Wood,Dragon,3,126
70,300,Steel,Eagle,10,126
40,400,Wood,Dragon,4,126
50,200,Steel,Eagle,3,126
50,400,Steel,Dragon,7,126
60,400,Steel,Dragon,4,126
50,200,Wood,Eagle,1,126
40,200,Steel,Dragon,3,126
70,200,Steel,Dragon,10,126
50,300,Wood,Eagle,6,126
60,300,Steel,Dragon,10,126
60,300,Wood,Dragon,10,126
60,200,Wood,Eagle,1,126
40,300,Steel,Eagle,4,126
70,200,Steel,Eagle,7,126
70,200,Steel,Dragon,6,127
40,400,Wood,Dragon,4,127
70,300,Steel,Eagle,10,127
40,400,Wood,Dragon,4,127
50,200,Steel,Eagle,6,127
50,400,Steel,Dragon,1,127
60,400,Steel,Dragon,3,127
50,200,Wood,Eagle,3,127
40,200,Steel,Dragon,2,127
70,200,Steel,Dragon,4,127
50,300,Wood,Eagle,6,127
60,300,Steel,Dragon,6,127
60,300,Wood,Dragon,9,127
60,200,Wood,Eagle,1,127
40,300,Steel,Eagle,6,127
70,200,Steel,Eagle,7,127
70,200,Steel,Dragon,6,128
40,400,Wood,Dragon,4,128
70,300,Steel,Eagle,10,128
40,400,Wood,Dragon,8,128
50,200,Steel,Eagle,1,128
50,400,Steel,Dragon,7,128
60,400,Steel,Dragon,7,128
50,200,Wood,Eagle,2,128
40,200,Steel,Dragon,2,128
70,200,Steel,Dragon,6,128
50,300,Wood,Eagle,7,128
60,300,Steel,Dragon,9,128
60,300,Wood,Dragon,10,128
60,200,Wood,Eagle,4,128
40,300,Steel,Eagle,5,128
70,200,Steel,Eagle,8,128
70,200,Steel,Dragon,4,129
40,400,Wood,Dragon,1,129
70,300,Steel,Eagle,10,129
40,400,Wood,Dragon,1,129
50,200,Steel,Eagle,3,129
50,400,Steel,Dragon,1,129
60,400,Steel,Dragon,2,129
50,200,Wood,Eagle,4,129
40,200,Steel,Dragon,1,129
70,200,Steel,Dragon,3,129
50,300,Wood,Eagle,6,129
60,300,Steel,Dragon,4,129
60,300,Wood,Dragon,5,129
60,200,Wood,Eagle,4,129
40,300,Steel,Eagle,7,129
70,200,Steel,Eagle,10,129
70,200,Steel,Dragon,5,130
40,400,Wood,Dragon,6,130
70,300,Steel,Eagle,10,130
40,400,Wood,Dragon,4,130
50,200,Steel,Eagle,5,130
50,400,Steel,Dragon,2,130
60,400,Steel,Dragon,3,130
50,200,Wood,Eagle,5,130
40,200,Steel,Dragon,1,130
70,200,Steel,Dragon,5,130
50,300,Wood,Eagle,7,130
60,300,Steel,Dragon,4,130
60,300,Wood,Dragon,5,130
60,200,Wood,Eagle,7,130
40,300,Steel,Eagle,6,130
70,200,Steel,Eagle,9,130
70,200,Steel,Dragon,9,131
40,400,Wood,Dragon,1,131
70,300,Steel,Eagle,10,131
40,400,Wood,Dragon,4,131
50,200,Steel,Eagle,3,131
50,400,Steel,Dragon,5,131
60,400,Steel,Dragon,3,131
50,200,Wood,Eagle,5,131
40,200,Steel,Dragon,4,131
70,200,Steel,Dragon,8,131
50,300,Wood,Eagle,9,131
60,300,Steel,Dragon,7,131
60,300,Wood,Dragon,6,131
60,200,Wood,Eagle,6,131
40,300,Steel,Eagle,6,131
70,200,Steel,Eagle,10,131
70,200,Steel,Dragon,8,132
40,400,Wood,Dragon,4,132
70,300,Steel,Eagle,8,132
40,400,Wood,Dragon,6,132
50,200,Steel,Eagle,2,132
50,400,Steel,Dragon,5,132
60,400,Steel,Dragon,4,132
50,200,Wood,Eagle,1,132
40,200,Steel,Dragon,2,132
70,200,Steel,Dragon,10,132
50,300,Wood,Eagle,5,132
60,300,Steel,Dragon,10,132
60,300,Wood,Dragon,8,132
60,200,Wood,Eagle,2,132
40,300,Steel,Eagle,5,132
70,200,Steel,Eagle,5,132
70,200,Steel,Dragon,8,133
40,400,Wood,Dragon,5,133
70,300,Steel,Eagle,10,133
40,400,Wood,Dragon,8,133
50,200,Steel,Eagle,1,133
50,400,Steel,Dragon,10,133
60,400,Steel,Dragon,5,133
50,200,Wood,Eagle,3,133
40,200,Steel,Dragon,3,133
70,200,Steel,Dragon,8,133
50,300,Wood,Eagle,9,133
60,300,Steel,Dragon,9,133
60,300,Wood,Dragon,9,133
60,200,Wood,Eagle,4,133
40,300,Steel,Eagle,6,133
70,200,Steel,Eagle,10,133
70,200,Steel,Dragon,9,134
40,400,Wood,Dragon,4,134
70,300,Steel,Eagle,10,134
40,400,Wood,Dragon,1,134
50,200,Steel,Eagle,3,134
50,400,Steel,Dragon,2,134
60,400,Steel,Dragon,7,134
50,200,Wood,Eagle,1,134
40,200,Steel,Dragon,2,134
70,200,Steel,Dragon,4,134
50,300,Wood,Eagle,6,134
60,300,Steel,Dragon,10,134
60,300,Wood,Dragon,7,134
60,200,Wood,Eagle,4,134
40,300,Steel,Eagle,5,134
70,200,Steel,Eagle,9,134
70,200,Steel,Dragon,8,135
40,400,Wood,Dragon,1,135
70,300,Steel,Eagle,10,135
40,400,Wood,Dragon,3,135
50,200,Steel,Eagle,7,135
50,400,Steel,Dragon,7,135
60,400,Steel,Dragon,7,135
50,200,Wood,Eagle,5,135
40,200,Steel,Dragon,3,135
70,200,Steel,Dragon,8,135
50,300,Wood,Eagle,8,135
60,300,Steel,Dragon,6,135
60,300,Wood,Dragon,10,135
60,200,Wood,Eagle,9,135
40,300,Steel,Eagle,10,135
70,200,Steel,Eagle,10,135
70,200,Steel,Dragon,9,136
40,400,Wood,Dragon,9,136
70,300,Steel,Eagle,10,136
40,400,Wood,Dragon,7,136
50,200,Steel,Eagle,4,136
50,400,Steel,Dragon,9,136
60,400,Steel,Dragon,10,136
50,200,Wood,Eagle,1,136
40,200,Steel,Dragon,7,136
70,200,Steel,Dragon,9,136
50,300,Wood,Eagle,6,136
60,300,Steel,Dragon,10,136
60,300,Wood,Dragon,10,136
60,200,Wood,Eagle,6,136
40,300,Steel,Eagle,7,136
70,200,Steel,Eagle,8,136
70,200,Steel,Dragon,5,137
40,400,Wood,Dragon,2,137
70,300,Steel,Eagle,7,137
40,400,Wood,Dragon,3,137
50,200,Steel,Eagle,1,137
50,400,Steel,Dragon,7,137
60,400,Steel,Dragon,8,137
50,200,Wood,Eagle,1,137
40,200,Steel,Dragon,4,137
70,200,Steel,Dragon,8,137
50,300,Wood,Eagle,2,137
60,300,Steel,Dragon,6,137
60,300,Wood,Dragon,10,137
60,200,Wood,Eagle,1,137
40,300,Steel,Eagle,5,137
70,200,Steel,Eagle,5,137
70,200,Steel,Dragon,9,138
40,400,Wood,Dragon,5,138
70,300,Steel,Eagle,10,138
40,400,Wood,Dragon,3,138
50,200,Steel,Eagle,3,138
50,400,Steel,Dragon,2,138
60,400,Steel,Dragon,8,138
50,200,Wood,Eagle,6,138
40,200,Steel,Dragon,1,138
70,200,Steel,Dragon,5,138
50,300,Wood,Eagle,10,138
60,300,Steel,Dragon,5,138
60,300,Wood,Dragon,2,138
60,200,Wood,Eagle,4,138
40,300,Steel,Eagle,1,138
70,200,Steel,Eagle,8,138
70,200,Steel,Dragon,8,139
40,400,Wood,Dragon,7,139
70,300,Steel,Eagle,9,139
40,400,Wood,Dragon,6,139
50,200,Steel,Eagle,1,139
50,400,Steel,Dragon,4,139
60,400,Steel,Dragon,6,139
50,200,Wood,Eagle,3,139
40,200,Steel,Dragon,1,139
70,200,Steel,Dragon,10,139
50,300,Wood,Eagle,3,139
60,300,Steel,Dragon,8,139
60,300,Wood,Dragon,10,139
60,200,Wood,Eagle,2,139
40,300,Steel,Eagle,4,139
70,200,Steel,Eagle,5,139
70,200,Steel,Dragon,10,140
40,400,Wood,Dragon,5,140
70,300,Steel,Eagle,9,140
40,400,Wood,Dragon,1,140
50,200,Steel,Eagle,4,140
50,400,Steel,Dragon,7,140
60,400,Steel,Dragon,4,140
50,200,Wood,Eagle,2,140
40,200,Steel,Dragon,1,140
70,200,Steel,Dragon,8,140
50,300,Wood,Eagle,5,140
60,300,Steel,Dragon,7,140
60,300,Wood,Dragon,6,140
60,200,Wood,Eagle,1,140
40,300,Steel,Eagle,7,140
70,200,Steel,Eagle,8,140
70,200,Steel,Dragon,8,141
40,400,Wood,Dragon,4,141
70,300,Steel,Eagle,10,141
40,400,Wood,Dragon,1,141
50,200,Steel,Eagle,1,141
50,400,Steel,Dragon,5,141
60,400,Steel,Dragon,7,141
50,200,Wood,Eagle,4,141
40,200,Steel,Dragon,2,141
70,200,Steel,Dragon,3,141
50,300,Wood,Eagle,3,141
60,300,Steel,Dragon,8,141
60,300,Wood,Dragon,9,141
60,200,Wood,Eagle,7,141
40,300,Steel,Eagle,7,141
70,200,Steel,Eagle,10,141
70,200,Steel,Dragon,6,142
40,400,Wood,Dragon,3,142
70,300,Steel,Eagle,10,142
40,400,Wood,Dragon,2,142
50,200,Steel,Eagle,5,142
50,400,Steel,Dragon,2,142
60,400,Steel,Dragon,7,142
50,200,Wood,Eagle,1,142
40,200,Steel,Dragon,4,142
70,200,Steel,Dragon,8,142
50,300,Wood,Eagle,4,142
60,300,Steel,Dragon,6,142
60,300,Wood,Dragon,5,142
60,200,Wood,Eagle,5,142
40,300,Steel,Eagle,7,142
70,200,Steel,Eagle,6,142
70,200,Steel,Dragon,9,143
40,400,Wood,Dragon,4,143
70,300,Steel,Eagle,10,143
40,400,Wood,Dragon,3,143
50,200,Steel,Eagle,2,143
50,400,Steel,Dragon,7,143
60,400,Steel,Dragon,4,143
50,200,Wood,Eagle,2,143
40,200,Steel,Dragon,3,143
70,200,Steel,Dragon,9,143
50,300,Wood,Eagle,2,143
60,300,Steel,Dragon,8,143
60,300,Wood,Dragon,10,143
60,200,Wood,Eagle,1,143
40,300,Steel,Eagle,7,143
70,200,Steel,Eagle,7,143
70,200,Steel,Dragon,8,144
40,400,Wood,Dragon,5,144
70,300,Steel,Eagle,9,144
40,400,Wood,Dragon,4,144
50,200,Steel,Eagle,6,144
50,400,Steel,Dragon,10,144
60,400,Steel,Dragon,10,144
50,200,Wood,Eagle,4,144
40,200,Steel,Dragon,7,144
70,200,Steel,Dragon,8,144
50,300,Wood,Eagle,6,144
60,300,Steel,Dragon,10,144
60,300,Wood,Dragon,8,144
60,200,Wood,Eagle,1,144
40,300,Steel,Eagle,7,144
70,200,Steel,Eagle,10,144
70,200,Steel,Dragon,6,145
40,400,Wood,Dragon,1,145
70,300,Steel,Eagle,10,145
40,400,Wood,Dragon,1,145
50,200,Steel,Eagle,4,145
50,400,Steel,Dragon,1,145
60,400,Steel,Dragon,2,145
50,200,Wood,Eagle,2,145
40,200,Steel,Dragon,1,145
70,200,Steel,Dragon,9,145
50,300,Wood,Eagle,3,145
60,300,Steel,Dragon,9,145
60,300,Wood,Dragon,6,145
60,200,Wood,Eagle,2,145
40,300,Steel,Eagle,4,145
70,200,Steel,Eagle,9,145
70,200,Steel,Dragon,9,146
40,400,Wood,Dragon,7,146
70,300,Steel,Eagle,10,146
40,400,Wood,Dragon,5,146
50,200,Steel,Eagle,5,146
50,400,Steel,Dragon,7,146
60,400,Steel,Dragon,6,146
50,200,Wood,Eagle,1,146
40,200,Steel,Dragon,4,146
70,200,Steel,Dragon,8,146
50,300,Wood,Eagle,2,146
60,300,Steel,Dragon,7,146
60,300,Wood,Dragon,2,146
60,200,Wood,Eagle,1,146
40,300,Steel,Eagle,4,146
70,200,Steel,Eagle,6,146
70,200,Steel,Dragon,3,147
40,400,Wood,Dragon,1,147
70,300,Steel,Eagle,10,147
40,400,Wood,Dragon,1,147
50,200,Steel,Eagle,6,147
50,400,Steel,Dragon,5,147
60,400,Steel,Dragon,5,147
50,200,Wood,Eagle,3,147
40,200,Steel,Dragon,1,147
70,200,Steel,Dragon,5,147
50,300,Wood,Eagle,4,147
60,300,Steel,Dragon,4,147
60,300,Wood,Dragon,5,147
60,200,Wood,Eagle,6,147
40,300,Steel,Eagle,5,147
70,200,Steel,Eagle,7,147
70,200,Steel,Dragon,4,148
40,400,Wood,Dragon,4,148
70,300,Steel,Eagle,7,148
40,400,Wood,Dragon,5,148
50,200,Steel,Eagle,1,148
50,400,Steel,Dragon,1,148
60,400,Steel,Dragon,4,148
50,200,Wood,Eagle,1,148
40,200,Steel,Dragon,2,148
70,200,Steel,Dragon,4,148
50,300,Wood,Eagle,5,148
60,300,Steel,Dragon,2,148
60,300,Wood,Dragon,10,148
60,200,Wood,Eagle,3,148
40,300,Steel,Eagle,4,148
70,200,Steel,Eagle,5,148
70,200,Steel,Dragon,9,149
40,400,Wood,Dragon,2,149
70,300,Steel,Eagle,10,149
40,400,Wood,Dragon,1,149
50,200,Steel,Eagle,2,149
50,400,Steel,Dragon,4,149
60,400,Steel,Dragon,6,149
50,200,Wood,Eagle,1,149
40,200,Steel,Dragon,7,149
70,200,Steel,Dragon,10,149
50,300,Wood,Eagle,2,149
60,300,Steel,Dragon,10,149
60,300,Wood,Dragon,6,149
60,200,Wood,Eagle,4,149
40,300,Steel,Eagle,8,149
70,200,Steel,Eagle,8,149
70,200,Steel,Dragon,9,150
40,400,Wood,Dragon,4,150
70,300,Steel,Eagle,8,150
40,400,Wood,Dragon,4,150
50,200,Steel,Eagle,3,150
50,400,Steel,Dragon,6,150
60,400,Steel,Dragon,6,150
50,200,Wood,Eagle,1,150
40,200,Steel,Dragon,6,150
70,200,Steel,Dragon,10,150
50,300,Wood,Eagle,8,150
60,300,Steel,Dragon,7,150
60,300,Wood,Dragon,9,150
60,200,Wood,Eagle,5,150
40,300,Steel,Eagle,7,150
70,200,Steel,Eagle,9,150
70,200,Steel,Dragon,10,151
40,400,Wood,Dragon,3,151
70,300,Steel,Eagle,10,151
40,400,Wood,Dragon,1,151
50,200,Steel,Eagle,7,151
50,400,Steel,Dragon,4,151
60,400,Steel,Dragon,7,151
50,200,Wood,Eagle,4,151
40,200,Steel,Dragon,5,151
70,200,Steel,Dragon,7,151
50,300,Wood,Eagle,8,151
60,300,Steel,Dragon,7,151
60,300,Wood,Dragon,3,151
60,200,Wood,Eagle,6,151
40,300,Steel,Eagle,7,151
70,200,Steel,Eagle,10,151
70,200,Steel,Dragon,7,152
40,400,Wood,Dragon,6,152
70,300,Steel,Eagle,10,152
40,400,Wood,Dragon,3,152
50,200,Steel,Eagle,3,152
50,400,Steel,Dragon,7,152
60,400,Steel,Dragon,8,152
50,200,Wood,Eagle,1,152
40,200,Steel,Dragon,5,152
70,200,Steel,Dragon,10,152
50,300,Wood,Eagle,5,152
60,300,Steel,Dragon,9,152
60,300,Wood,Dragon,9,152
60,200,Wood,Eagle,2,152
40,300,Steel,Eagle,3,152
70,200,Steel,Eagle,8,152
70,200,Steel,Dragon,7,153
40,400,Wood,Dragon,3,153
70,300,Steel,Eagle,9,153
40,400,Wood,Dragon,5,153
50,200,Steel,Eagle,2,153
50,400,Steel,Dragon,4,153
60,400,Steel,Dragon,7,153
50,200,Wood,Eagle,4,153
40,200,Steel,Dragon,1,153
70,200,Steel,Dragon,6,153
50,300,Wood,Eagle,7,153
60,300,Steel,Dragon,10,153
60,300,Wood,Dragon,9,153
60,200,Wood,Eagle,1,153
40,300,Steel,Eagle,3,153
70,200,Steel,Eagle,8,153
70,200,Steel,Dragon,10,154
