store_num,year,week,p1_sales,p2_sales,p1_price,p2_price,p1_promo,p2_promo,country
108.0,2.0,3.0,124.0,91.0,2.79,2.99,0,0,DEU
108.0,2.0,4.0,144.0,130.0,2.79,2.29,1,0,DEU
108.0,2.0,5.0,101.0,108.0,2.79,2.29,0,0,DEU
108.0,2.0,6.0,83.0,124.0,2.99,2.49,0,0,DEU
108.0,2.0,7.0,109.0,185.0,2.99,2.59,0,1,DEU
108.0,2.0,8.0,116.0,136.0,2.79,2.49,0,0,DEU
108.0,2.0,9.0,142.0,92.0,2.29,2.49,0,0,DEU
108.0,2.0,10.0,125.0,79.0,2.29,2.59,0,0,DEU
108.0,2.0,11.0,106.0,104.0,2.79,2.49,0,0,DEU
108.0,2.0,12.0,99.0,123.0,2.99,2.59,0,0,DEU
108.0,2.0,13.0,133.0,99.0,2.79,3.19,0,0,DEU
108.0,2.0,14.0,94.0,121.0,2.99,2.49,0,0,DEU
108.0,2.0,15.0,106.0,89.0,2.49,2.59,0,0,DEU
108.0,2.0,16.0,113.0,149.0,2.19,2.29,0,1,DEU
108.0,2.0,17.0,136.0,72.0,2.49,2.99,0,0,DEU
108.0,2.0,18.0,136.0,137.0,2.29,2.49,0,1,DEU
108.0,2.0,19.0,125.0,105.0,2.19,2.29,0,0,DEU
108.0,2.0,20.0,116.0,142.0,2.29,2.49,0,1,DEU
108.0,2.0,21.0,135.0,98.0,2.29,2.49,0,0,DEU
108.0,2.0,22.0,131.0,82.0,2.29,2.49,0,0,DEU
108.0,2.0,23.0,160.0,67.0,2.49,3.19,0,0,DEU
108.0,2.0,24.0,111.0,113.0,2.79,2.59,0,0,DEU
108.0,2.0,25.0,214.0,81.0,2.49,3.19,1,0,DEU
108.0,2.0,26.0,170.0,81.0,2.29,3.19,0,0,DEU
108.0,2.0,27.0,132.0,88.0,2.19,2.29,0,0,DEU
108.0,2.0,28.0,118.0,86.0,2.29,2.29,0,0,DEU
108.0,2.0,29.0,122.0,120.0,2.99,2.59,0,0,DEU
108.0,2.0,30.0,155.0,90.0,2.29,2.59,0,0,DEU
108.0,2.0,31.0,152.0,68.0,2.49,3.19,0,0,DEU
108.0,2.0,32.0,113.0,111.0,2.49,2.29,0,0,DEU
108.0,2.0,33.0,100.0,99.0,2.99,2.49,0,0,DEU
108.0,2.0,34.0,140.0,62.0,2.29,2.99,0,0,DEU
108.0,2.0,35.0,115.0,94.0,2.79,2.59,0,0,DEU
108.0,2.0,36.0,141.0,88.0,2.19,2.49,0,0,DEU
108.0,2.0,37.0,172.0,88.0,2.99,3.19,1,0,DEU
108.0,2.0,38.0,123.0,101.0,2.99,2.59,0,0,DEU
108.0,2.0,39.0,126.0,127.0,2.49,2.29,0,0,DEU
108.0,2.0,40.0,149.0,91.0,2.79,3.19,0,0,DEU
108.0,2.0,41.0,101.0,135.0,2.79,2.59,0,1,DEU
108.0,2.0,42.0,129.0,111.0,2.79,2.99,0,0,DEU
108.0,2.0,43.0,182.0,67.0,2.19,3.19,0,0,DEU
108.0,2.0,44.0,106.0,119.0,2.79,2.49,0,0,DEU
108.0,2.0,45.0,137.0,78.0,2.19,3.19,0,0,DEU
108.0,2.0,46.0,125.0,83.0,2.49,2.59,0,0,DEU
108.0,2.0,47.0,136.0,94.0,2.19,2.29,0,0,DEU
108.0,2.0,48.0,72.0,151.0,2.99,2.49,0,0,DEU
108.0,2.0,49.0,154.0,72.0,2.29,2.99,0,0,DEU
108.0,2.0,50.0,114.0,80.0,2.29,2.29,0,0,DEU
108.0,2.0,51.0,121.0,110.0,2.49,2.59,0,0,DEU
108.0,2.0,52.0,120.0,124.0,2.19,2.29,0,1,DEU
109.0,1.0,1.0,110.0,108.0,2.79,2.29,0,0,GBR
109.0,1.0,2.0,112.0,126.0,2.79,2.59,0,0,GBR
109.0,1.0,3.0,144.0,66.0,2.49,2.99,0,0,GBR
109.0,1.0,4.0,163.0,74.0,2.29,3.19,0,0,GBR
109.0,1.0,5.0,126.0,94.0,2.79,3.19,0,0,GBR
109.0,1.0,6.0,145.0,76.0,2.19,2.99,0,0,GBR
109.0,1.0,7.0,135.0,90.0,2.99,3.19,0,0,GBR
109.0,1.0,8.0,146.0,80.0,2.19,2.59,0,0,GBR
109.0,1.0,9.0,165.0,92.0,2.29,2.99,0,0,GBR
109.0,1.0,10.0,86.0,161.0,2.99,2.29,0,1,GBR
109.0,1.0,11.0,150.0,80.0,2.19,2.59,0,0,GBR
109.0,1.0,12.0,165.0,90.0,2.19,2.59,0,0,GBR
109.0,1.0,13.0,96.0,148.0,2.79,2.29,0,0,GBR
109.0,1.0,14.0,151.0,67.0,2.29,3.19,0,0,GBR
109.0,1.0,15.0,174.0,105.0,2.29,2.99,0,1,GBR
109.0,1.0,16.0,96.0,126.0,2.49,2.29,0,0,GBR
109.0,1.0,17.0,104.0,109.0,2.99,2.59,0,0,GBR
109.0,1.0,18.0,139.0,77.0,2.19,2.49,0,0,GBR
109.0,1.0,19.0,114.0,166.0,2.79,2.59,0,1,GBR
109.0,1.0,20.0,136.0,123.0,2.19,2.29,1,1,GBR
109.0,1.0,21.0,97.0,126.0,2.99,2.59,0,0,GBR
109.0,1.0,22.0,141.0,112.0,2.29,2.99,0,1,GBR
109.0,1.0,23.0,96.0,97.0,2.79,2.49,0,0,GBR
109.0,1.0,24.0,195.0,95.0,2.29,2.59,1,0,GBR
109.0,1.0,25.0,134.0,75.0,2.49,3.19,0,0,GBR
109.0,1.0,26.0,103.0,121.0,2.99,2.49,0,0,GBR
109.0,1.0,27.0,80.0,125.0,2.99,2.29,0,0,GBR
109.0,1.0,28.0,180.0,94.0,2.19,2.99,0,1,GBR
109.0,1.0,29.0,154.0,106.0,2.29,2.99,0,1,GBR
109.0,1.0,30.0,177.0,75.0,2.19,3.19,0,0,GBR
109.0,1.0,31.0,112.0,144.0,2.99,2.49,0,1,GBR
109.0,1.0,32.0,120.0,90.0,2.99,3.19,0,0,GBR
109.0,1.0,33.0,124.0,92.0,2.79,3.19,0,0,GBR
109.0,1.0,34.0,142.0,84.0,2.49,2.99,0,0,GBR
109.0,1.0,35.0,148.0,71.0,2.19,2.99,0,0,GBR
109.0,1.0,36.0,132.0,117.0,2.29,2.29,0,1,GBR
109.0,1.0,37.0,170.0,78.0,2.29,2.99,0,0,GBR
109.0,1.0,38.0,105.0,74.0,2.79,2.99,0,0,GBR
109.0,1.0,39.0,146.0,105.0,2.49,2.59,0,0,GBR
109.0,1.0,40.0,105.0,132.0,2.99,2.59,0,0,GBR
109.0,1.0,41.0,170.0,101.0,2.49,2.59,1,0,GBR
109.0,1.0,42.0,159.0,69.0,2.49,2.99,0,0,GBR
109.0,1.0,43.0,126.0,92.0,2.99,3.19,0,0,GBR
109.0,1.0,44.0,130.0,90.0,2.79,2.99,0,0,GBR
109.0,1.0,45.0,103.0,115.0,2.49,2.59,0,0,GBR
109.0,1.0,46.0,144.0,82.0,2.49,2.99,0,0,GBR
109.0,1.0,47.0,89.0,122.0,2.79,2.29,0,0,GBR
109.0,1.0,48.0,109.0,98.0,2.99,2.99,0,0,GBR
109.0,1.0,49.0,110.0,126.0,2.99,2.59,0,0,GBR
109.0,1.0,50.0,183.0,64.0,2.19,3.19,0,0,GBR
109.0,1.0,51.0,102.0,93.0,2.29,2.29,0,0,GBR
109.0,1.0,52.0,170.0,81.0,2.49,3.19,0,0,GBR
109.0,2.0,1.0,140.0,77.0,2.29,2.59,0,0,GBR
109.0,2.0,2.0,96.0,152.0,2.79,2.29,0,1,GBR
109.0,2.0,3.0,171.0,116.0,2.29,2.99,0,1,GBR
109.0,2.0,4.0,131.0,98.0,2.19,2.29,0,0,GBR
109.0,2.0,5.0,166.0,57.0,2.29,2.99,0,0,GBR
109.0,2.0,6.0,118.0,88.0,2.19,2.29,0,0,GBR
109.0,2.0,7.0,149.0,68.0,2.29,2.99,0,0,GBR
109.0,2.0,8.0,125.0,74.0,2.49,2.49,0,0,GBR
109.0,2.0,9.0,97.0,133.0,2.99,2.59,0,0,GBR
109.0,2.0,10.0,145.0,86.0,2.29,2.59,0,0,GBR
109.0,2.0,11.0,153.0,80.0,2.19,2.49,0,0,GBR
109.0,2.0,12.0,141.0,118.0,2.79,2.29,1,0,GBR
109.0,2.0,13.0,178.0,145.0,2.19,2.29,1,1,GBR
109.0,2.0,14.0,109.0,88.0,2.29,2.59,0,0,GBR
109.0,2.0,15.0,112.0,88.0,2.49,2.59,0,0,GBR
109.0,2.0,16.0,121.0,113.0,2.79,2.59,0,0,GBR
109.0,2.0,17.0,98.0,102.0,2.49,2.29,0,0,GBR
109.0,2.0,18.0,147.0,96.0,2.29,2.59,0,0,GBR
109.0,2.0,19.0,94.0,115.0,2.79,2.29,0,0,GBR
109.0,2.0,20.0,106.0,92.0,2.49,2.49,0,0,GBR
109.0,2.0,21.0,168.0,67.0,2.29,3.19,0,0,GBR
109.0,2.0,22.0,120.0,103.0,2.49,2.49,0,0,GBR
109.0,2.0,23.0,189.0,69.0,2.29,3.19,0,0,GBR
109.0,2.0,24.0,152.0,92.0,2.19,2.49,0,0,GBR
109.0,2.0,25.0,119.0,97.0,2.29,2.29,0,0,GBR
109.0,2.0,26.0,99.0,119.0,2.79,2.49,0,0,GBR
109.0,2.0,27.0,119.0,101.0,2.49,2.49,0,0,GBR
109.0,2.0,28.0,124.0,75.0,2.29,2.29,0,0,GBR
109.0,2.0,29.0,128.0,128.0,2.79,3.19,0,1,GBR
109.0,2.0,30.0,168.0,87.0,2.49,2.99,0,0,GBR
109.0,2.0,31.0,116.0,79.0,2.49,2.99,0,0,GBR
109.0,2.0,32.0,167.0,92.0,2.19,2.99,0,1,GBR
109.0,2.0,33.0,113.0,118.0,2.99,2.49,0,0,GBR
109.0,2.0,34.0,201.0,85.0,2.19,3.19,0,1,GBR
109.0,2.0,35.0,97.0,101.0,2.49,2.29,0,0,GBR
109.0,2.0,36.0,146.0,78.0,2.29,2.99,0,0,GBR
109.0,2.0,37.0,148.0,87.0,2.49,2.99,0,0,GBR
109.0,2.0,38.0,130.0,77.0,2.49,3.19,0,0,GBR
109.0,2.0,39.0,119.0,98.0,2.19,2.29,0,0,GBR
109.0,2.0,40.0,144.0,109.0,2.79,2.49,1,0,GBR
109.0,2.0,41.0,103.0,100.0,2.49,2.29,0,0,GBR
109.0,2.0,42.0,75.0,190.0,2.99,2.29,0,1,GBR
109.0,2.0,43.0,129.0,83.0,2.29,2.59,0,0,GBR
109.0,2.0,44.0,132.0,82.0,2.19,2.59,0,0,GBR
109.0,2.0,45.0,121.0,150.0,2.19,2.29,0,1,GBR
109.0,2.0,46.0,104.0,107.0,2.79,2.49,0,0,GBR
109.0,2.0,47.0,150.0,89.0,2.49,2.49,1,0,GBR
109.0,2.0,48.0,128.0,116.0,2.79,3.19,0,1,GBR
109.0,2.0,49.0,154.0,88.0,2.19,2.59,0,0,GBR
109.0,2.0,50.0,123.0,87.0,2.49,2.49,0,0,GBR
109.0,2.0,51.0,108.0,124.0,2.99,2.99,0,1,GBR
109.0,2.0,52.0,173.0,58.0,2.19,2.99,0,0,GBR
110.0,1.0,1.0,92.0,118.0,2.99,2.29,0,0,GBR
110.0,1.0,2.0,117.0,128.0,2.79,2.49,0,0,GBR
110.0,1.0,3.0,129.0,81.0,2.49,3.19,0,0,GBR
110.0,1.0,4.0,106.0,119.0,2.99,2.59,0,0,GBR
110.0,1.0,5.0,115.0,103.0,2.49,2.29,0,0,GBR
110.0,1.0,6.0,100.0,165.0,2.99,2.59,0,1,GBR
110.0,1.0,7.0,164.0,79.0,2.49,3.19,0,0,GBR
110.0,1.0,8.0,152.0,75.0,2.29,2.99,0,0,GBR
110.0,1.0,9.0,90.0,117.0,2.99,2.49,0,0,GBR
110.0,1.0,10.0,112.0,151.0,2.99,2.59,0,1,GBR
110.0,1.0,11.0,103.0,118.0,2.99,2.49,0,0,GBR
110.0,1.0,12.0,128.0,87.0,2.49,2.59,0,0,GBR
110.0,1.0,13.0,159.0,81.0,2.19,2.59,0,0,GBR
110.0,1.0,14.0,149.0,88.0,2.19,2.59,0,0,GBR
110.0,1.0,15.0,112.0,114.0,2.79,2.49,0,0,GBR
110.0,1.0,16.0,155.0,71.0,2.29,2.99,0,0,GBR
110.0,1.0,17.0,113.0,111.0,2.29,2.29,0,0,GBR
110.0,1.0,18.0,146.0,91.0,2.79,3.19,0,0,GBR
110.0,1.0,19.0,93.0,103.0,2.79,2.49,0,0,GBR
110.0,1.0,20.0,181.0,87.0,2.29,2.49,1,0,GBR
110.0,1.0,21.0,190.0,75.0,2.19,2.59,1,0,GBR
110.0,1.0,22.0,143.0,81.0,2.49,3.19,0,0,GBR
110.0,1.0,23.0,160.0,83.0,2.19,2.59,0,0,GBR
110.0,1.0,24.0,186.0,120.0,2.29,2.59,1,1,GBR
110.0,1.0,25.0,126.0,80.0,2.79,3.19,0,0,GBR
110.0,1.0,26.0,186.0,72.0,2.19,3.19,0,0,GBR
110.0,1.0,27.0,92.0,113.0,2.99,2.29,0,0,GBR
110.0,1.0,28.0,152.0,76.0,2.49,3.19,0,0,GBR
110.0,1.0,29.0,139.0,89.0,2.79,2.59,1,0,GBR
110.0,1.0,30.0,113.0,104.0,2.29,2.29,0,0,GBR
110.0,1.0,31.0,148.0,82.0,2.29,2.99,0,0,GBR
110.0,1.0,32.0,133.0,76.0,2.19,2.59,0,0,GBR
110.0,1.0,33.0,164.0,87.0,2.19,2.49,0,0,GBR
110.0,1.0,34.0,91.0,122.0,2.79,2.29,0,0,GBR
110.0,1.0,35.0,145.0,121.0,2.79,2.99,0,1,GBR
110.0,1.0,36.0,88.0,127.0,2.79,2.49,0,0,GBR
110.0,1.0,37.0,148.0,60.0,2.19,2.99,0,0,GBR
110.0,1.0,38.0,162.0,111.0,2.29,2.99,0,1,GBR
110.0,1.0,39.0,163.0,62.0,2.29,2.99,0,0,GBR
110.0,1.0,40.0,153.0,96.0,2.49,2.99,0,0,GBR
110.0,1.0,41.0,109.0,115.0,2.79,2.29,0,0,GBR
110.0,1.0,42.0,128.0,109.0,2.79,2.59,0,0,GBR
110.0,1.0,43.0,98.0,113.0,2.99,2.59,0,0,GBR
110.0,1.0,44.0,122.0,121.0,2.49,2.29,0,0,GBR
110.0,1.0,45.0,126.0,107.0,2.79,3.19,0,0,GBR
110.0,1.0,46.0,97.0,122.0,2.99,2.49,0,0,GBR
110.0,1.0,47.0,238.0,69.0,2.19,3.19,1,0,GBR
110.0,1.0,48.0,165.0,100.0,2.29,2.99,0,1,GBR
110.0,1.0,49.0,129.0,83.0,2.99,3.19,0,0,GBR
110.0,1.0,50.0,136.0,101.0,2.79,2.99,0,0,GBR
110.0,1.0,51.0,90.0,121.0,2.79,2.29,0,0,GBR
110.0,1.0,52.0,136.0,91.0,2.29,2.49,0,0,GBR
110.0,2.0,1.0,153.0,120.0,2.99,2.99,1,1,GBR
110.0,2.0,2.0,143.0,68.0,2.19,3.19,0,0,GBR
110.0,2.0,3.0,92.0,124.0,2.99,2.49,0,0,GBR
110.0,2.0,4.0,105.0,119.0,2.79,2.49,0,0,GBR
110.0,2.0,5.0,123.0,79.0,2.49,2.99,0,0,GBR
110.0,2.0,6.0,153.0,102.0,2.99,2.99,1,0,GBR
110.0,2.0,7.0,112.0,130.0,2.49,2.59,0,1,GBR
110.0,2.0,8.0,100.0,108.0,2.99,2.49,0,0,GBR
110.0,2.0,9.0,142.0,96.0,2.19,2.29,0,0,GBR
110.0,2.0,10.0,124.0,96.0,2.99,2.59,0,0,GBR
110.0,2.0,11.0,116.0,113.0,2.79,2.49,0,0,GBR
110.0,2.0,12.0,103.0,122.0,2.99,2.49,0,0,GBR
110.0,2.0,13.0,75.0,141.0,2.99,2.29,0,0,GBR
110.0,2.0,14.0,157.0,83.0,2.29,2.99,0,0,GBR
110.0,2.0,15.0,112.0,126.0,2.99,2.29,1,0,GBR
110.0,2.0,16.0,141.0,88.0,2.79,2.99,0,0,GBR
110.0,2.0,17.0,97.0,97.0,2.79,2.59,0,0,GBR
110.0,2.0,18.0,149.0,119.0,2.79,2.49,1,0,GBR
110.0,2.0,19.0,107.0,173.0,2.79,2.29,0,1,GBR
110.0,2.0,20.0,187.0,85.0,2.19,3.19,0,0,GBR
110.0,2.0,21.0,138.0,96.0,2.19,2.49,0,0,GBR
110.0,2.0,22.0,161.0,87.0,2.79,3.19,0,0,GBR
110.0,2.0,23.0,93.0,110.0,2.79,2.49,0,0,GBR
110.0,2.0,24.0,100.0,129.0,2.79,2.59,0,1,GBR
110.0,2.0,25.0,117.0,82.0,2.99,3.19,0,0,GBR
110.0,2.0,26.0,140.0,128.0,2.19,2.49,0,1,GBR
110.0,2.0,27.0,92.0,122.0,2.99,2.49,0,0,GBR
110.0,2.0,28.0,129.0,100.0,2.99,3.19,0,0,GBR
110.0,2.0,29.0,151.0,74.0,2.49,3.19,0,0,GBR
110.0,2.0,30.0,114.0,71.0,2.99,3.19,0,0,GBR
110.0,2.0,31.0,137.0,96.0,2.99,2.99,0,0,GBR
110.0,2.0,32.0,185.0,70.0,2.19,2.99,0,0,GBR
110.0,2.0,33.0,142.0,85.0,2.19,2.49,1,0,GBR
110.0,2.0,34.0,106.0,136.0,2.99,2.49,0,0,GBR
110.0,2.0,35.0,138.0,85.0,2.19,2.59,0,0,GBR
110.0,2.0,36.0,150.0,131.0,2.29,2.29,0,1,GBR
110.0,2.0,37.0,104.0,101.0,2.99,2.59,0,0,GBR
110.0,2.0,38.0,125.0,113.0,2.49,2.49,0,0,GBR
110.0,2.0,39.0,122.0,158.0,2.49,2.29,0,1,GBR
110.0,2.0,40.0,141.0,89.0,2.49,2.49,1,0,GBR
110.0,2.0,41.0,172.0,67.0,2.29,3.19,0,0,GBR
110.0,2.0,42.0,163.0,66.0,2.29,2.99,0,0,GBR
110.0,2.0,43.0,182.0,70.0,2.19,3.19,0,0,GBR
110.0,2.0,44.0,94.0,118.0,2.79,2.29,0,0,GBR
110.0,2.0,45.0,168.0,74.0,2.29,3.19,0,0,GBR
110.0,2.0,46.0,143.0,90.0,2.29,2.59,0,0,GBR
110.0,2.0,47.0,128.0,88.0,2.29,2.49,0,0,GBR
110.0,2.0,48.0,148.0,84.0,2.29,2.59,0,0,GBR
110.0,2.0,49.0,113.0,105.0,2.99,2.59,0,0,GBR
110.0,2.0,50.0,199.0,79.0,2.19,3.19,0,0,GBR
110.0,2.0,51.0,154.0,75.0,2.49,2.99,0,0,GBR
110.0,2.0,52.0,108.0,114.0,2.49,2.29,0,0,GBR
111.0,1.0,1.0,113.0,154.0,2.99,2.99,0,1,GBR
111.0,1.0,2.0,139.0,95.0,2.19,2.29,0,0,GBR
111.0,1.0,3.0,148.0,72.0,2.49,2.99,0,0,GBR
111.0,1.0,4.0,113.0,108.0,2.99,2.49,0,0,GBR
111.0,1.0,5.0,133.0,93.0,2.29,2.49,0,0,GBR
111.0,1.0,6.0,170.0,66.0,2.19,2.99,0,0,GBR
111.0,1.0,7.0,161.0,68.0,2.29,2.99,0,0,GBR
111.0,1.0,8.0,94.0,122.0,2.99,2.49,0,0,GBR
111.0,1.0,9.0,159.0,79.0,2.49,2.99,0,0,GBR
111.0,1.0,10.0,155.0,115.0,2.49,3.19,0,1,GBR
111.0,1.0,11.0,140.0,99.0,2.79,3.19,0,0,GBR
111.0,1.0,12.0,87.0,110.0,2.79,2.29,0,0,GBR
111.0,1.0,13.0,128.0,104.0,2.29,2.49,0,0,GBR
111.0,1.0,14.0,114.0,113.0,2.79,2.59,0,0,GBR
111.0,1.0,15.0,161.0,68.0,2.29,3.19,0,0,GBR
111.0,1.0,16.0,128.0,90.0,2.79,3.19,0,0,GBR
111.0,1.0,17.0,139.0,136.0,2.79,3.19,0,1,GBR
111.0,1.0,18.0,86.0,111.0,2.99,2.59,0,0,GBR
111.0,1.0,19.0,179.0,71.0,2.19,3.19,0,0,GBR
111.0,1.0,20.0,152.0,88.0,2.19,2.59,0,0,GBR
111.0,1.0,21.0,113.0,83.0,2.29,2.49,0,0,GBR
111.0,1.0,22.0,144.0,82.0,2.19,2.49,0,0,GBR
111.0,1.0,23.0,126.0,94.0,2.99,2.59,1,0,GBR
111.0,1.0,24.0,125.0,109.0,2.29,2.29,0,0,GBR
111.0,1.0,25.0,108.0,104.0,2.79,2.99,0,0,GBR
111.0,1.0,26.0,137.0,86.0,2.29,2.29,0,0,GBR
111.0,1.0,27.0,118.0,83.0,2.99,2.99,0,0,GBR
111.0,1.0,28.0,183.0,64.0,2.19,3.19,0,0,GBR
111.0,1.0,29.0,127.0,108.0,2.99,2.99,0,0,GBR
111.0,1.0,30.0,154.0,115.0,2.49,2.29,1,0,GBR
111.0,1.0,31.0,178.0,157.0,2.19,2.29,1,1,GBR
111.0,1.0,32.0,181.0,81.0,2.29,2.99,0,0,GBR
111.0,1.0,33.0,89.0,118.0,2.99,2.29,0,0,GBR
111.0,1.0,34.0,115.0,88.0,2.29,2.49,0,0,GBR
111.0,1.0,35.0,124.0,103.0,2.49,2.29,0,0,GBR
111.0,1.0,36.0,194.0,71.0,2.29,2.99,1,0,GBR
111.0,1.0,37.0,188.0,72.0,2.19,2.99,0,0,GBR
111.0,1.0,38.0,124.0,90.0,2.29,2.49,0,0,GBR
111.0,1.0,39.0,163.0,74.0,2.19,2.99,0,1,GBR
111.0,1.0,40.0,115.0,111.0,2.79,2.59,0,0,GBR
111.0,1.0,41.0,157.0,121.0,2.49,3.19,0,1,GBR
111.0,1.0,42.0,146.0,176.0,2.99,2.49,1,1,GBR
111.0,1.0,43.0,210.0,94.0,2.49,2.99,1,1,GBR
111.0,1.0,44.0,101.0,94.0,2.99,2.99,0,0,GBR
111.0,1.0,45.0,128.0,93.0,2.99,3.19,0,0,GBR
111.0,1.0,46.0,140.0,114.0,2.79,2.99,0,0,GBR
111.0,1.0,47.0,163.0,132.0,2.99,3.19,1,1,GBR
111.0,1.0,48.0,161.0,136.0,2.79,3.19,1,1,GBR
111.0,1.0,49.0,132.0,100.0,2.29,2.49,0,0,GBR
111.0,1.0,50.0,130.0,125.0,2.79,2.29,1,0,GBR
111.0,1.0,51.0,117.0,113.0,2.79,2.99,0,0,GBR
111.0,1.0,52.0,169.0,63.0,2.49,3.19,0,0,GBR
111.0,2.0,1.0,115.0,97.0,2.19,2.29,0,0,GBR
111.0,2.0,2.0,124.0,110.0,2.29,2.59,0,1,GBR
111.0,2.0,3.0,126.0,126.0,2.49,2.29,0,0,GBR
111.0,2.0,4.0,117.0,87.0,2.99,2.99,0,0,GBR
111.0,2.0,5.0,85.0,117.0,2.99,2.29,0,0,GBR
111.0,2.0,6.0,135.0,75.0,2.29,2.59,0,0,GBR
111.0,2.0,7.0,188.0,65.0,2.19,2.99,0,0,GBR
111.0,2.0,8.0,126.0,102.0,2.29,2.49,0,0,GBR
111.0,2.0,9.0,96.0,112.0,2.99,2.49,0,0,GBR
111.0,2.0,10.0,127.0,66.0,2.29,2.49,0,0,GBR
111.0,2.0,11.0,122.0,83.0,2.79,2.99,0,0,GBR
111.0,2.0,12.0,111.0,138.0,2.79,2.49,0,0,GBR
111.0,2.0,13.0,144.0,98.0,2.99,2.99,1,0,GBR
111.0,2.0,14.0,151.0,94.0,2.49,2.99,0,0,GBR
111.0,2.0,15.0,119.0,116.0,2.79,2.59,0,0,GBR
111.0,2.0,16.0,133.0,80.0,2.29,2.49,0,0,GBR
111.0,2.0,17.0,102.0,111.0,2.79,2.49,0,0,GBR
111.0,2.0,18.0,165.0,127.0,2.29,2.59,1,1,GBR
111.0,2.0,19.0,92.0,126.0,2.79,2.29,0,0,GBR
111.0,2.0,20.0,110.0,102.0,2.99,3.19,0,0,GBR
111.0,2.0,21.0,113.0,105.0,2.29,2.29,0,0,GBR
111.0,2.0,22.0,167.0,87.0,2.19,2.99,0,1,GBR
111.0,2.0,23.0,117.0,88.0,2.19,2.29,0,0,GBR
111.0,2.0,24.0,137.0,97.0,2.29,2.29,0,0,GBR
111.0,2.0,25.0,193.0,68.0,2.49,2.99,1,0,GBR
111.0,2.0,26.0,99.0,111.0,2.79,2.49,0,0,GBR
111.0,2.0,27.0,175.0,111.0,2.79,2.49,1,0,GBR
111.0,2.0,28.0,164.0,99.0,2.19,2.29,1,0,GBR
111.0,2.0,29.0,120.0,71.0,2.19,2.59,0,0,GBR
111.0,2.0,30.0,121.0,106.0,2.49,2.99,0,1,GBR
111.0,2.0,31.0,176.0,93.0,2.49,2.59,1,0,GBR
111.0,2.0,32.0,132.0,94.0,2.79,3.19,0,0,GBR
111.0,2.0,33.0,158.0,91.0,2.19,2.29,1,0,GBR
111.0,2.0,34.0,221.0,80.0,2.19,2.99,1,0,GBR
111.0,2.0,35.0,96.0,121.0,2.79,2.29,0,0,GBR
111.0,2.0,36.0,165.0,83.0,2.19,3.19,0,1,GBR
111.0,2.0,37.0,162.0,57.0,2.29,2.99,0,0,GBR
111.0,2.0,38.0,92.0,195.0,2.79,2.29,0,1,GBR
111.0,2.0,39.0,202.0,76.0,2.19,3.19,0,0,GBR
111.0,2.0,40.0,90.0,111.0,2.79,2.29,0,0,GBR
111.0,2.0,41.0,134.0,80.0,2.19,2.99,0,0,GBR
111.0,2.0,42.0,146.0,74.0,2.29,2.99,0,0,GBR
111.0,2.0,43.0,102.0,136.0,2.79,2.29,0,0,GBR
111.0,2.0,44.0,140.0,97.0,2.29,2.29,0,0,GBR
111.0,2.0,45.0,163.0,75.0,2.19,2.99,0,0,GBR
111.0,2.0,46.0,125.0,92.0,2.19,2.49,0,0,GBR
111.0,2.0,47.0,107.0,94.0,2.49,2.29,0,0,GBR
111.0,2.0,48.0,134.0,81.0,2.79,3.19,0,0,GBR
111.0,2.0,49.0,101.0,144.0,2.79,2.59,0,1,GBR
111.0,2.0,50.0,169.0,77.0,2.49,2.99,0,0,GBR
111.0,2.0,51.0,116.0,88.0,2.19,2.29,0,0,GBR
111.0,2.0,52.0,143.0,89.0,2.29,2.49,0,0,GBR
112.0,1.0,1.0,146.0,97.0,2.49,2.49,0,0,BRA
112.0,1.0,2.0,195.0,92.0,2.49,3.19,1,0,BRA
112.0,1.0,3.0,94.0,94.0,2.79,2.49,0,0,BRA
112.0,1.0,4.0,170.0,72.0,2.29,3.19,0,0,BRA
112.0,1.0,5.0,184.0,68.0,2.19,3.19,0,0,BRA
112.0,1.0,6.0,157.0,80.0,2.29,2.99,0,0,BRA
112.0,1.0,7.0,147.0,112.0,2.49,2.29,1,0,BRA
112.0,1.0,8.0,92.0,186.0,2.99,2.29,0,1,BRA
112.0,1.0,9.0,128.0,96.0,2.79,2.99,0,0,BRA
112.0,1.0,10.0,173.0,64.0,2.29,3.19,0,0,BRA
112.0,1.0,11.0,162.0,104.0,2.29,2.99,0,1,BRA
112.0,1.0,12.0,176.0,88.0,2.19,2.59,0,0,BRA
112.0,1.0,13.0,105.0,102.0,2.49,2.59,0,0,BRA
112.0,1.0,14.0,116.0,89.0,2.99,2.99,0,0,BRA
112.0,1.0,15.0,105.0,115.0,2.79,2.29,0,0,BRA
112.0,1.0,16.0,125.0,86.0,2.19,2.29,0,0,BRA
112.0,1.0,17.0,127.0,101.0,2.19,2.29,0,0,BRA
112.0,1.0,18.0,167.0,65.0,2.19,2.99,0,0,BRA
112.0,1.0,19.0,148.0,69.0,2.49,2.99,0,0,BRA
112.0,1.0,20.0,119.0,92.0,2.79,2.99,0,0,BRA
112.0,1.0,21.0,74.0,118.0,2.99,2.29,0,0,BRA
112.0,1.0,22.0,106.0,112.0,2.79,2.29,0,0,BRA
112.0,1.0,23.0,113.0,93.0,2.19,2.29,0,0,BRA
112.0,1.0,24.0,123.0,97.0,2.19,2.49,0,0,BRA
112.0,1.0,25.0,132.0,108.0,2.99,3.19,0,0,BRA
